#param resolution,6.0000e-04
#param simtime,1.2000e-08
#param a,3.0000e-03
#param loss,0.0000e+00
#param b,1.2000e-03
#param cellsize,1.4400e-02
#param padding,1.2000e-03
#param cellnumber,1.0000e+00
#param frequency_domain,False
#x-column freq
#column |r|
#column r phase
#column |t|
#column t phase
#column real N
#column imag N
#column real Z
#column imag Z
#column real eps
#column imag eps
#column real mu
#column imag mu
8.02057100e+09 9.96347900e-01 6.65232900e-01 5.31272900e-25 6.30725900e-01 nan nan 7.05355659e-03 -1.68986677e+00 nan nan nan nan
8.05106700e+09 9.86721800e-01 6.67323400e-01 4.58787000e-25 5.10785400e-01 nan nan 2.56093494e-02 -1.68263440e+00 nan nan nan nan
8.08156300e+09 1.00812900e+00 6.45000300e-01 5.19626800e-25 7.35968300e-01 nan nan -1.60713411e-02 -1.72335542e+00 nan nan nan nan
8.11206000e+09 9.99751600e-01 6.11707700e-01 6.31550400e-25 6.25338400e-01 nan nan 5.21455470e-04 -1.78829320e+00 nan nan nan nan
8.14255600e+09 9.92689300e-01 6.05186200e-01 6.02209600e-25 5.55063700e-01 nan nan 1.55391442e-02 -1.79870652e+00 nan nan nan nan
8.17305300e+09 1.00285600e+00 5.89794300e-01 6.24956500e-25 6.32939800e-01 nan nan -6.19365747e-03 -1.82851286e+00 nan nan nan nan
8.20354900e+09 1.00043800e+00 5.66916100e-01 6.84438600e-25 5.94832100e-01 nan nan -9.89368727e-04 -1.87580757e+00 nan nan nan nan
8.23404600e+09 9.96667100e-01 5.55749200e-01 6.80535700e-25 5.54464100e-01 nan nan 7.68094697e-03 -1.89774610e+00 nan nan nan nan
8.26454200e+09 1.00030900e+00 5.42430800e-01 6.90220900e-25 5.72008000e-01 nan nan -7.27020058e-04 -1.92519039e+00 nan nan nan nan
8.29503900e+09 1.00009000e+00 5.25988300e-01 7.16264300e-25 5.57726700e-01 nan nan -2.18000589e-04 -1.96078441e+00 nan nan nan nan
8.32553500e+09 9.99015400e-01 5.12964900e-01 7.23525200e-25 5.37543100e-01 nan -7.44827009e+00 2.44096674e-03 -1.98893073e+00 nan nan nan nan
8.35603200e+09 9.99390600e-01 4.99940700e-01 7.30248600e-25 5.29150500e-01 nan nan 1.54568090e-03 -2.01773345e+00 nan nan nan nan
8.38652800e+09 9.99564200e-01 4.87060300e-01 7.37407200e-25 5.20231600e-01 nan nan 1.13104844e-03 -2.04683770e+00 nan nan nan nan
8.41702500e+09 1.00010800e+00 4.73824700e-01 7.46591500e-25 5.11723600e-01 nan nan -2.87064440e-04 -2.07756953e+00 nan nan nan nan
8.44752100e+09 9.99302100e-01 4.60751800e-01 7.53135500e-25 4.94680500e-01 nan -7.34090515e+00 1.90113270e-03 -2.10861283e+00 nan nan nan nan
8.47801800e+09 9.99263400e-01 4.49432300e-01 7.51804700e-25 4.84797800e-01 nan nan 2.04869588e-03 -2.13553776e+00 nan nan nan nan
8.50851400e+09 1.00036900e+00 4.36689400e-01 7.58356200e-25 4.80774600e-01 nan nan -1.05076228e-03 -2.16708061e+00 nan nan nan nan
8.53901000e+09 9.99491800e-01 4.23810900e-01 7.64262900e-25 4.63597700e-01 nan nan 1.48409047e-03 -2.19979329e+00 nan nan nan nan
8.56950700e+09 9.99285600e-01 4.12855500e-01 7.60807800e-25 4.51874200e-01 nan -5.89617882e+00 2.13043988e-03 -2.22758685e+00 nan nan nan nan
8.60000300e+09 1.00021100e+00 4.00674400e-01 7.63600300e-25 4.47425700e-01 nan nan -6.44145383e-04 -2.25970955e+00 nan nan nan nan
8.63050000e+09 9.99645900e-01 3.88319600e-01 7.67612500e-25 4.33276500e-01 nan nan 1.10827518e-03 -2.29315593e+00 nan nan nan nan
8.66099600e+09 9.99540000e-01 3.77201600e-01 7.64976200e-25 4.20824200e-01 nan nan 1.47200788e-03 -2.32348024e+00 nan nan nan nan
8.69149300e+09 9.99954200e-01 3.65346700e-01 7.64757900e-25 4.13649600e-01 nan nan 1.50112585e-04 -2.35690148e+00 nan nan nan nan
8.72198900e+09 9.99660900e-01 3.53669500e-01 7.66111300e-25 4.02587100e-01 nan nan 1.13867391e-03 -2.39054791e+00 nan nan nan nan
8.75248600e+09 9.99856500e-01 3.42314200e-01 7.64846300e-25 3.90649500e-01 nan nan 4.93342376e-04 -2.42391385e+00 nan nan nan nan
8.78298200e+09 9.99780200e-01 3.30529900e-01 7.62922300e-25 3.80591300e-01 nan nan 7.74836920e-04 -2.45959470e+00 nan nan nan nan
8.81347900e+09 9.99586900e-01 3.19431300e-01 7.61717200e-25 3.71308800e-01 nan nan 1.49130705e-03 -2.49370899e+00 nan nan nan nan
8.84397500e+09 1.00007300e+00 3.07962200e-01 7.61113100e-25 3.60499100e-01 nan nan -2.70126440e-04 -2.53001866e+00 nan nan nan nan
8.87447200e+09 9.99726500e-01 2.96163400e-01 7.58575900e-25 3.48641200e-01 nan nan 1.03906053e-03 -2.56850323e+00 nan nan nan nan
8.90496800e+09 9.99560900e-01 2.85340500e-01 7.55535900e-25 3.39615400e-01 nan -6.96434757e+00 1.70889850e-03 -2.60421391e+00 nan nan nan nan
8.93546400e+09 1.00008900e+00 2.73843900e-01 7.54508300e-25 3.29909700e-01 nan nan -3.55451698e-04 -2.64348897e+00 nan nan nan nan
8.96596100e+09 9.99706400e-01 2.62204900e-01 7.52038000e-25 3.17705600e-01 nan nan 1.20481421e-03 -2.68439475e+00 nan nan nan nan
8.99645700e+09 9.99749100e-01 2.51267700e-01 7.48049600e-25 3.07665600e-01 nan nan 1.05608130e-03 -2.72346972e+00 nan nan nan nan
9.02695400e+09 9.99890900e-01 2.39601900e-01 7.45585300e-25 2.98784200e-01 nan nan 4.72138198e-04 -2.76670804e+00 nan nan nan nan
9.05745000e+09 9.99539600e-01 2.28562300e-01 7.43630200e-25 2.87561700e-01 nan nan 2.04627096e-03 -2.80838933e+00 nan nan nan nan
9.08794700e+09 1.00030800e+00 2.17175400e-01 7.39405900e-25 2.75379400e-01 nan nan -1.40709554e-03 -2.85278624e+00 nan nan nan nan
9.11844300e+09 9.99556000e-01 2.04821800e-01 7.34542600e-25 2.67174600e-01 nan nan 2.09334782e-03 -2.90299801e+00 nan nan nan nan
9.14894000e+09 9.98971500e-01 1.95040100e-01 7.33607900e-25 2.58161000e-01 nan nan 4.96886728e-03 -2.94234029e+00 nan nan nan nan
9.17943600e+09 1.00136600e+00 1.83065800e-01 7.29662900e-25 2.42409600e-01 nan nan -6.79891618e-03 -2.99353413e+00 nan nan nan nan
9.20993300e+09 9.99258000e-01 1.68979600e-01 7.21112700e-25 2.34960500e-01 nan nan 3.84010646e-03 -3.05725986e+00 nan nan nan nan
9.24042900e+09 9.97660300e-01 1.61259800e-01 7.21926300e-25 2.29822100e-01 nan nan 1.23508868e-02 -3.08952716e+00 nan nan nan nan
9.27092600e+09 1.00303400e+00 1.48904800e-01 7.18890100e-25 2.08213300e-01 nan nan -1.65210517e-02 -3.14751977e+00 nan nan nan nan
9.30142200e+09 9.99288500e-01 1.31256900e-01 7.04384200e-25 2.01468700e-01 nan nan 4.08657510e-03 -3.23776290e+00 nan nan nan nan
9.33191900e+09 9.95071500e-01 1.26469600e-01 7.07815900e-25 2.03401300e-01 nan nan 2.86666310e-02 -3.25631491e+00 nan nan nan nan
9.36241500e+09 1.00548000e+00 1.14459800e-01 7.07026500e-25 1.71996500e-01 nan nan -3.28194150e-02 -3.31808991e+00 nan nan nan nan
9.39291100e+09 1.00015300e+00 8.98698200e-02 6.81994000e-25 1.64786800e-01 nan nan -9.93507935e-04 -3.46237266e+00 nan nan nan nan
9.42340800e+09 9.89999400e-01 8.88697500e-02 6.88645800e-25 1.81011400e-01 nan nan 6.51302270e-02 -3.45777660e+00 nan nan nan nan
9.45390400e+09 1.00927400e+00 7.87310400e-02 6.93144200e-25 1.31802400e-01 nan nan -6.16432422e-02 -3.51452764e+00 nan nan nan nan
9.48440100e+09 1.00304600e+00 3.87723400e-02 6.45604000e-25 1.18831500e-01 nan nan -2.33725173e-02 -3.79067659e+00 nan nan nan nan
9.51489700e+09 9.77518000e-01 4.17428400e-02 6.53829500e-25 1.71777300e-01 nan -6.51993599e+00 1.71483336e-01 -3.74916350e+00 nan nan nan nan
9.54539400e+09 1.01780900e+00 3.58436400e-02 6.70328200e-25 7.68329500e-02 nan nan -1.35433337e-01 -3.78521137e+00 nan nan nan nan
9.57589000e+09 1.01377200e+00 -6.94481200e-02 5.27803000e-25 1.99403400e-02 nan nan -1.63109369e-01 -4.77752236e+00 nan nan nan nan
9.60638700e+09 8.59808600e-01 -1.12587300e-01 4.85303600e-25 4.66164400e-01 nan nan 1.91138566e+00 -4.56590936e+00 nan nan nan nan
9.63688300e+09 7.92248400e-01 9.21132400e-02 7.59427100e-25 5.28878700e-01 nan nan 1.24297522e+00 -2.88480397e+00 nan nan nan nan
9.66738000e+09 9.50304600e-01 1.75176700e-01 8.89712100e-25 2.43961200e-01 nan nan 2.40319095e-01 -2.89477717e+00 nan nan nan nan
9.69787600e+09 1.03327000e+00 6.72045300e-02 7.82705300e-25 4.59257900e-02 nan nan -2.17301033e-01 -3.49807352e+00 nan nan nan nan
9.72837300e+09 9.90375700e-01 9.35764600e-03 6.94059300e-25 9.24726000e-02 nan nan 7.93747783e-02 -3.92547688e+00 nan nan nan nan
