#param resolution,4.0000e-06
#param simtime,5.0000e-11
#param loss,1.0000e+00
#param cellsize,5.0000e-05
#param padding,2.0000e-05
#param wirethick,1.0000e-05
#param radius,1.3000e-05
#param cellnumber,1.0000e+00
#param frequency_domain,False
#x-column freq
#column |r|
#column r phase
#column |t|
#column t phase
#column real N
#column imag N
#column real Z
#column imag Z
#column real eps
#column imag eps
#column real mu
#column imag mu
1.00000000e+10 9.66699450e-01 1.39841620e+02 2.10357070e-01 6.39152090e+01 -1.29796478e+03 2.11004143e+02 4.31682880e-02 -9.32843980e-01 -2.89962225e+02 -1.37798778e+03 1.40803027e+02 1.21990732e+03
1.00200000e+10 9.66253450e-01 1.39434920e+02 2.11192430e-01 6.36957400e+01 -1.31149712e+03 2.04496769e+02 6.92253161e-02 -1.40656015e+00 -1.90815411e+02 -9.23023354e+02 1.96848203e+02 1.85885593e+03
1.00400000e+10 9.65794100e-01 1.39018220e+02 2.12032440e-01 6.34712670e+01 -1.32440876e+03 1.78900278e+02 1.51880983e-01 -2.27574955e+00 -1.16930525e+02 -5.74162144e+02 2.05979722e+02 3.04119419e+03
1.00600000e+10 9.65320770e-01 1.38591120e+02 2.12877050e-01 6.32415940e+01 -1.33265921e+03 1.18824228e+02 6.20832862e-01 -4.54433155e+00 -6.49985953e+01 -2.84377567e+02 -2.87381943e+02 6.12981528e+03
1.00800000e+10 9.64832770e-01 1.38153180e+02 2.13726240e-01 6.30065120e+01 -1.30708244e+03 -2.74888426e+01 1.42435213e+00 -8.89464509e+00 -1.99306458e+01 -1.43760001e+02 -2.10624916e+03 1.15868807e+04
1.01000000e+10 9.64329380e-01 1.37703960e+02 2.14579980e-01 6.27658020e+01 -1.28610769e+03 -1.45470344e+02 -1.06454354e-01 -3.47736727e+00 5.31061310e+01 -3.68225215e+02 -3.68942049e+02 4.48775474e+03
1.01200000e+10 9.63809820e-01 1.37242980e+02 2.15438190e-01 6.25192330e+01 -1.26628275e+03 -1.90447907e+02 -5.57966669e-02 -1.81793570e+00 1.26020547e+02 -6.92681940e+02 -2.75567691e+02 2.31264698e+03
1.01400000e+10 9.63273260e-01 1.36769740e+02 2.16300820e-01 6.22665610e+01 -1.24478735e+03 -2.05693246e+02 -3.23211572e-02 -1.10035796e+00 2.19971995e+02 -1.12479543e+03 -1.86103233e+02 1.37635992e+03
1.01600000e+10 9.62718840e-01 1.36283710e+02 2.17167790e-01 6.20075290e+01 -1.22252990e+03 -1.98446719e+02 -2.19822653e-02 -6.68253025e-01 3.56757108e+02 -1.81770606e+03 -1.05738644e+02 8.21321615e+02
1.01800000e+10 9.62145600e-01 1.35784310e+02 2.18038980e-01 6.17418650e+01 -1.20024974e+03 -1.61819531e+02 -1.65722925e-02 -3.46038483e-01 6.32297943e+02 -3.43826242e+03 -3.61048952e+01 4.18014319e+02
1.02000000e+10 9.61552560e-01 1.35270970e+02 2.18914270e-01 6.14692810e+01 -1.22584077e+03 -7.44041325e+00 -5.83476954e-02 -6.22166222e-03 2.07864929e+04 -2.08896210e+03 7.14786924e+01 8.06089820e+00
1.02200000e+10 9.60938640e-01 1.34743040e+02 2.19793530e-01 6.11894740e+01 -1.42797135e+03 -8.81996392e+01 -3.65384317e-02 1.30106638e-01 2.22860064e+03 1.03495240e+04 6.36511920e+01 -1.82565875e+02
1.02400000e+10 9.60302700e-01 1.34199860e+02 2.20676570e-01 6.09021220e+01 -1.41247698e+03 -1.75920778e+02 -2.86791121e-02 4.50785014e-01 -1.90138395e+02 3.14546832e+03 1.19811036e+02 -6.31678204e+02
1.02600000e+10 9.59643510e-01 1.33640710e+02 2.21563210e-01 6.06068850e+01 -1.38776805e+03 -1.99736954e+02 -3.90299856e-02 8.53276702e-01 -1.59355277e+02 1.63368774e+03 2.24595457e+02 -1.17635442e+03
1.02800000e+10 9.58959770e-01 1.33064860e+02 2.22453200e-01 6.03034020e+01 -1.36233458e+03 -1.91090064e+02 -7.48361865e-02 1.53243740e+00 -8.10894167e+01 8.92958498e+02 3.94785484e+02 -2.07339200e+03
1.03000000e+10 9.58250080e-01 1.32471490e+02 2.23346280e-01 5.99912910e+01 -1.33913880e+03 -1.40468076e+02 -2.62519598e-01 3.31832600e+00 -1.03399441e+01 4.04376556e+02 8.17669049e+02 -4.40682349e+03
