#param resolution,2.0000e-04
#param simtime,5.0000e-09
#param loss,0.0000e+00
#param l,5.6000e-03
#param ts,8.0000e-04
#param padding,8.0000e-04
#param cellnumber,1.0000e+00
#param w,1.2000e-03
#param ay,3.6000e-03
#param ax,7.2000e-03
#param cellsize,2.0000e-03
#param tc,4.0000e-04
#param frequency_domain,False
#x-column freq
#column |r|
#column r phase
#column |t|
#column t phase
#column real N
#column imag N
#column real Z
#column imag Z
#column real eps
#column imag eps
#column real mu
#column imag mu
1.00638300e+10 7.06584600e-01 3.00157300e+00 6.89891600e-01 -1.70602500e+00 4.40653997e+00 -4.18279464e-02 3.95077626e-01 1.26026350e-04 1.11535706e+01 -1.09430622e-01 1.74093062e+00 -1.59699456e-02
1.01553200e+10 7.05136000e-01 2.98527300e+00 6.90690600e-01 -1.72374200e+00 4.31798910e+00 -4.34848548e-02 3.97720193e-01 4.89778837e-04 1.08567005e+01 -1.22704952e-01 1.71737275e+00 -1.51799452e-02
1.02468100e+10 7.03186600e-01 2.96851700e+00 6.91875400e-01 -1.74208000e+00 4.22912118e+00 -4.53379652e-02 4.00662930e-01 8.95558209e-04 1.05550037e+01 -1.36749825e-01 1.69449268e+00 -1.43778178e-02
1.03383000e+10 7.00661700e-01 2.95124200e+00 6.93488500e-01 -1.76114100e+00 4.13972697e+00 -4.74300017e-02 4.03949147e-01 1.35357646e-03 1.02476304e+01 -1.51754134e-01 1.67230338e+00 -1.35558718e-02
1.04297900e+10 6.97475400e-01 2.93337400e+00 6.95582300e-01 -1.78104200e+00 4.04957707e+00 -4.97899587e-02 4.07629654e-01 1.87415964e-03 9.93368004e+00 -1.67817185e-01 1.65082102e+00 -1.27063097e-02
1.05212800e+10 6.93515200e-01 2.91482000e+00 6.98218800e-01 -1.80193300e+00 3.95838123e+00 -5.24668735e-02 4.11769864e-01 2.47140855e-03 9.61198014e+00 -1.85108261e-01 1.63007177e+00 -1.18215001e-02
1.06127700e+10 6.88644500e-01 2.89548100e+00 7.01463600e-01 -1.82399300e+00 3.86582816e+00 -5.55301758e-02 4.16444844e-01 3.16551766e-03 9.28137974e+00 -2.03893861e-01 1.61007999e+00 -1.08879081e-02
1.07042600e+10 6.82694700e-01 2.87523300e+00 7.05399700e-01 -1.84743800e+00 3.77154548e+00 -5.90405615e-02 4.21749085e-01 3.97843416e-03 8.94051260e+00 -2.24327226e-01 1.59088075e+00 -9.89545741e-03
1.07957500e+10 6.75442800e-01 2.85392800e+00 7.10121400e-01 -1.87255100e+00 3.67506260e+00 -6.31013867e-02 4.27804025e-01 4.94327080e-03 8.58767734e+00 -2.46731202e-01 1.57251850e+00 -8.82819763e-03
1.08872400e+10 6.66609600e-01 2.83140800e+00 7.15729300e-01 -1.89967700e+00 3.57585343e+00 -6.78476333e-02 4.34756313e-01 6.10568492e-03 8.22114719e+00 -2.71516167e-01 1.55503911e+00 -7.66415253e-03
1.09787300e+10 6.55832900e-01 2.80747300e+00 7.22350600e-01 -1.92925100e+00 3.47325151e+00 -7.34189811e-02 4.42800135e-01 7.52064319e-03 7.83875840e+00 -2.98941837e-01 1.53850840e+00 -6.38884940e-03
1.10702200e+10 6.42619300e-01 2.78191600e+00 7.30116100e-01 -1.96186000e+00 3.36640769e+00 -8.00618222e-02 4.52192499e-01 9.27903859e-03 7.43786904e+00 -3.29678392e-01 1.52300720e+00 -4.96632862e-03
1.11617100e+10 6.26334000e-01 2.75453900e+00 7.39156200e-01 -1.99823300e+00 3.25432442e+00 -8.80742810e-02 4.63263229e-01 1.15040590e-02 7.01573721e+00 -3.64336570e-01 1.50862205e+00 -3.36363558e-03
1.12532000e+10 6.06098900e-01 2.72515200e+00 7.49616000e-01 -2.03936200e+00 3.13562687e+00 -9.78480260e-02 4.76483507e-01 1.43770716e-02 6.56859042e+00 -4.03550423e-01 1.49548126e+00 -1.54183868e-03
1.13446900e+10 5.80708400e-01 2.69379100e+00 7.61556900e-01 -2.08658600e+00 3.00857153e+00 -1.10054734e-01 4.92501722e-01 1.82069077e-02 6.09216654e+00 -4.48677107e-01 1.48373041e+00 5.74638409e-04
1.14361700e+10 5.48552300e-01 2.66090500e+00 7.74943200e-01 -2.14165700e+00 2.87085699e+00 -1.25543648e-01 5.12250644e-01 2.34633903e-02 5.58146288e+00 -5.00738639e-01 1.47354402e+00 3.05022322e-03
1.15276600e+10 5.07374800e-01 2.62816000e+00 7.89462900e-01 -2.20705400e+00 2.71915465e+00 -1.45748199e-01 5.37171620e-01 3.09987912e-02 5.02957821e+00 -5.61569212e-01 1.46517072e+00 5.99871079e-03
1.16191500e+10 4.54333100e-01 2.60061200e+00 8.04145400e-01 -2.28605000e+00 2.54894818e+00 -1.73052424e-01 5.69467561e-01 4.24189276e-02 4.42881041e+00 -6.33781161e-01 1.45888400e+00 9.57590646e-03
1.17106400e+10 3.86349500e-01 2.59263800e+00 8.16899200e-01 -2.38298100e+00 2.35339540e+00 -2.11442339e-01 6.12799722e-01 6.09874343e-02 3.76873099e+00 -7.20117123e-01 1.45505537e+00 1.39557404e-02
1.18021300e+10 3.02813500e-01 2.64955700e+00 8.23268200e-01 -2.50323900e+00 2.12198093e+00 -2.69010172e-01 6.73306485e-01 9.45046723e-02 3.03569870e+00 -8.25623836e-01 1.45416624e+00 1.94108196e-02
1.18936200e+10 2.19564200e-01 2.91718900e+00 8.15165900e-01 -2.65203500e+00 1.83861317e+00 -3.63292697e-01 7.59868171e-01 1.64414840e-01 2.21261149e+00 -9.56848685e-01 1.45683434e+00 2.62407322e-02
1.19851100e+10 2.12314600e-01 -2.73949600e+00 7.80499500e-01 -2.83167300e+00 1.48234568e+00 -5.39907787e-01 8.64439116e-01 3.38325940e-01 1.27504701e+00 -1.12360633e+00 1.46406240e+00 3.47985849e-02
1.20766000e+10 3.34477700e-01 -2.37251300e+00 7.07139700e-01 -3.03551200e+00 1.08314035e+00 -9.11781024e-01 7.77599310e-01 6.96767770e-01 1.89836548e-01 -1.34266196e+00 1.47754882e+00 4.56969886e-02
1.21680900e+10 5.02539800e-01 -2.36004500e+00 5.94057200e-01 3.04000100e+00 8.42872782e-01 -1.49907808e+00 3.96956491e-01 7.77574728e-01 -1.09035001e+00 -1.64060668e+00 1.50022905e+00 6.03277988e-02
1.22595800e+10 6.54229800e-01 -2.46858500e+00 4.57903900e-01 2.85900400e+00 7.97884934e-01 -2.12616948e+00 2.03862629e-01 6.46295189e-01 -2.63789778e+00 -2.06663106e+00 1.53679203e+00 8.22226939e-02
1.23510700e+10 7.66203800e-01 -2.60163300e+00 3.23348000e-01 2.73775100e+00 8.78805112e-01 -2.77876668e+00 1.25855740e-01 5.33877027e-01 -4.56324267e+00 -2.72181668e+00 1.59412236e+00 1.19450123e-01
1.24425600e+10 8.39438900e-01 -2.72509800e+00 2.08342000e-01 2.71750300e+00 1.11157407e+00 -3.51178697e+00 8.82447969e-02 4.51062104e-01 -7.03424584e+00 -3.84051253e+00 1.68212465e+00 1.91492008e-01
1.25340500e+10 8.84236700e-01 -2.83015200e+00 1.22504800e-01 2.89534400e+00 1.66911546e+00 -4.36118459e+00 6.72082806e-02 3.87814591e-01 -1.01935328e+01 -6.07044019e+00 1.80350940e+00 3.54199612e-01
