#param resolution,4.0000e-06
#param simtime,5.0000e-11
#param loss,1.0000e+00
#param cellsize,5.0000e-05
#param padding,2.0000e-05
#param wirethick,1.0000e-05
#param radius,1.3000e-05
#param cellnumber,1.0000e+00
#param frequency_domain,False
#x-column freq
#column |r|
#column r phase
#column |t|
#column t phase
1.000000000000000000e+10 9.666994500000000157e-01 1.398416200000000060e+02 2.103570700000000071e-01 6.391520899999999727e+01
1.002000000000000000e+10 9.662534499999999582e-01 1.394349200000000053e+02 2.111924299999999866e-01 6.369574000000000069e+01
1.004000000000000000e+10 9.657940999999999887e-01 1.390182200000000137e+02 2.120324399999999887e-01 6.347126699999999744e+01
1.006000000000000000e+10 9.653207700000000502e-01 1.385911199999999894e+02 2.128770500000000121e-01 6.324159399999999920e+01
1.008000000000000000e+10 9.648327700000000062e-01 1.381531799999999919e+02 2.137262400000000118e-01 6.300651200000000074e+01
1.010000000000000000e+10 9.643293800000000138e-01 1.377039599999999950e+02 2.145799800000000035e-01 6.276580200000000076e+01
1.012000000000000000e+10 9.638098200000000393e-01 1.372429799999999886e+02 2.154381900000000016e-01 6.251923299999999983e+01
1.014000000000000000e+10 9.632732600000000200e-01 1.367697400000000130e+02 2.163008200000000048e-01 6.226656100000000293e+01
1.016000000000000000e+10 9.627188399999999646e-01 1.362837100000000135e+02 2.171677899999999994e-01 6.200752899999999812e+01
1.018000000000000000e+10 9.621456000000000452e-01 1.357843100000000049e+02 2.180389799999999934e-01 6.174186499999999711e+01
1.020000000000000000e+10 9.615525600000000006e-01 1.352709700000000055e+02 2.189142699999999941e-01 6.146928100000000228e+01
1.022000000000000000e+10 9.609386399999999551e-01 1.347430400000000077e+02 2.197935299999999870e-01 6.118947399999999703e+01
1.024000000000000000e+10 9.603026999999999536e-01 1.341998600000000010e+02 2.206765699999999886e-01 6.090212199999999854e+01
1.026000000000000000e+10 9.596435100000000329e-01 1.336407100000000128e+02 2.215632100000000104e-01 6.060688499999999834e+01
1.028000000000000000e+10 9.589597699999999891e-01 1.330648600000000101e+02 2.224531999999999898e-01 6.030340199999999840e+01
1.030000000000000000e+10 9.582500800000000041e-01 1.324714899999999886e+02 2.233462800000000081e-01 5.999129099999999681e+01
1.032000000000000000e+10 9.575129300000000399e-01 1.318597599999999943e+02 2.242421400000000065e-01 5.967014499999999799e+01
1.034000000000000000e+10 9.567466999999999500e-01 1.312287699999999973e+02 2.251404300000000025e-01 5.933953300000000297e+01
1.036000000000000000e+10 9.559496600000000344e-01 1.305775399999999991e+02 2.260407299999999953e-01 5.899899800000000027e+01
1.038000000000000000e+10 9.551199500000000508e-01 1.299050499999999886e+02 2.269425800000000049e-01 5.864805199999999985e+01
1.040000000000000000e+10 9.542555700000000529e-01 1.292102199999999925e+02 2.278454500000000049e-01 5.828617799999999960e+01
1.042000000000000000e+10 9.533543500000000170e-01 1.284918600000000026e+02 2.287487300000000112e-01 5.791282300000000305e+01
1.044000000000000000e+10 9.524139799999999934e-01 1.277487299999999948e+02 2.296517399999999931e-01 5.752740099999999757e+01
1.046000000000000000e+10 9.514319599999999655e-01 1.269795000000000016e+02 2.305536699999999883e-01 5.712928399999999840e+01
1.048000000000000000e+10 9.504055799999999721e-01 1.261827300000000065e+02 2.314536500000000108e-01 5.671780400000000100e+01
1.050000000000000000e+10 9.493319399999999852e-01 1.253568900000000070e+02 2.323506399999999972e-01 5.629224700000000325e+01
1.052000000000000000e+10 9.482078900000000532e-01 1.245003399999999942e+02 2.332435099999999872e-01 5.585184999999999889e+01
1.054000000000000000e+10 9.470300400000000174e-01 1.236113200000000063e+02 2.341309400000000096e-01 5.539580000000000126e+01
1.056000000000000000e+10 9.457947199999999777e-01 1.226879399999999976e+02 2.350114399999999881e-01 5.492322300000000013e+01
1.058000000000000000e+10 9.444979700000000200e-01 1.217281499999999994e+02 2.358833300000000022e-01 5.443318699999999666e+01
1.060000000000000000e+10 9.431354899999999652e-01 1.207297700000000020e+02 2.367446900000000076e-01 5.392469200000000029e+01
1.062000000000000000e+10 9.417026600000000247e-01 1.196904399999999953e+02 2.375933500000000087e-01 5.339666700000000077e+01
1.064000000000000000e+10 9.401944599999999541e-01 1.186076199999999972e+02 2.384268400000000010e-01 5.284796500000000208e+01
1.066000000000000000e+10 9.386054600000000026e-01 1.174785600000000017e+02 2.392423599999999873e-01 5.227735400000000254e+01
1.068000000000000000e+10 9.369298099999999740e-01 1.163002999999999929e+02 2.400367200000000090e-01 5.168351400000000240e+01
1.070000000000000000e+10 9.351611499999999966e-01 1.150696400000000068e+02 2.408063199999999904e-01 5.106502700000000061e+01
1.072000000000000000e+10 9.332926499999999459e-01 1.137831199999999967e+02 2.415470399999999906e-01 5.042037200000000041e+01
1.074000000000000000e+10 9.313169199999999925e-01 1.124369800000000055e+02 2.422542099999999976e-01 4.974791700000000105e+01
1.076000000000000000e+10 9.292259999999999964e-01 1.110271800000000013e+02 2.429225299999999976e-01 4.904590799999999717e+01
1.078000000000000000e+10 9.270113300000000223e-01 1.095493100000000055e+02 2.435459500000000110e-01 4.831246600000000058e+01
1.080000000000000000e+10 9.246637199999999668e-01 1.079986200000000025e+02 2.441175899999999954e-01 4.754557400000000200e+01
1.082000000000000000e+10 9.221733600000000530e-01 1.063699299999999965e+02 2.446296599999999988e-01 4.674307199999999796e+01
1.084000000000000000e+10 9.195297500000000346e-01 1.046576299999999975e+02 2.450732399999999978e-01 4.590264400000000222e+01
1.086000000000000000e+10 9.167218000000000311e-01 1.028556600000000003e+02 2.454382300000000072e-01 4.502181900000000070e+01
1.088000000000000000e+10 9.137377899999999942e-01 1.009574199999999990e+02 2.457131200000000071e-01 4.409795600000000348e+01
1.090000000000000000e+10 9.105654699999999879e-01 9.895577099999999859e+01 2.458848299999999987e-01 4.312824499999999972e+01
1.092000000000000000e+10 9.071921800000000147e-01 9.684298300000000381e+01 2.459385099999999991e-01 4.210970199999999863e+01
1.094000000000000000e+10 9.036049600000000126e-01 9.461069500000000687e+01 2.458573199999999903e-01 4.103917299999999813e+01
1.096000000000000000e+10 8.997908599999999701e-01 9.224988500000000613e+01 2.456221600000000060e-01 3.991333900000000057e+01
1.098000000000000000e+10 8.957371899999999609e-01 8.975083700000000420e+01 2.452114499999999975e-01 3.872872699999999924e+01
1.100000000000000000e+10 8.914320100000000524e-01 8.710312199999999905e+01 2.446008699999999980e-01 3.748173599999999794e+01
1.102000000000000000e+10 8.868646999999999503e-01 8.429559600000000330e+01 2.437630600000000036e-01 3.616866499999999718e+01
1.104000000000000000e+10 8.820267200000000418e-01 8.131641199999999969e+01 2.426674000000000053e-01 3.478576100000000082e+01
1.106000000000000000e+10 8.769126099999999813e-01 7.815306699999999296e+01 2.412797899999999940e-01 3.332928799999999825e+01
1.108000000000000000e+10 8.715211800000000064e-01 7.479248099999999511e+01 2.395625100000000063e-01 3.179560999999999993e+01
1.110000000000000000e+10 8.658570399999999667e-01 7.122114200000000039e+01 2.374741400000000002e-01 3.018130999999999986e+01
1.112000000000000000e+10 8.599323500000000120e-01 6.742529899999999543e+01 2.349696699999999916e-01 2.848334099999999935e+01
1.114000000000000000e+10 8.537689400000000317e-01 6.339126100000000008e+01 2.320008000000000070e-01 2.669921499999999881e+01
